X,Y,OBJECTID,METERTYPE,METERID,ROUTEID,SIDE,MEAS,LON,LAT,DDOTLON,DDOTLAT,DDOTMDSPX,DDOTMDSPY,STREET,BLOCK,METERMODEL,METERSTATUS,METERSTATE,METERSPACES,ISADA,PMZONE,TRANSMISSIONDATE,ERRORCODES
-77.051844037,38.924228828799997,2000108,Single,32072601,11025152,East,2816.48217773,-77.05184174,38.92422104,,,-77.05190277,38.92419815,CONNECTICUT AVE NW,2600,IPS Cash and Card,Active,Installed,1,N,22475,202002123354,
-77.046167763699998,38.896072543199999,2000109,Single,21052019,11031332,North,3158.16259766,-77.04616547,38.89606476,,,-77.04616547,38.8960228,E ST NW,2000,IPS Cash and Card,Inactive,Installed,1,N,2123,202002123354,
-77.0519813664,38.924472969900002,2000110,Single,32072603,11025152,East,2846.08105469,-77.05197906,38.92446518,,,-77.05204773,38.92444229,CONNECTICUT AVE NW,2600,IPS Cash and Card,Active,Installed,1,N,22475,202002123354,
-77.046015175600004,38.896072543199999,2000111,Single,21052017,11031332,North,3144.92602539,-77.04601288,38.89606476,,,-77.04601288,38.8960228,E ST NW,2000,IPS Cash and Card,Active,Installed,1,N,2123,202002123354,
-77.046015175600004,38.896072543199999,2000112,Single,21052015,11031332,North,3144.92602539,-77.04601288,38.89606476,,,-77.04601288,38.8960228,E ST NW,2000,IPS Cash and Card,Active,Installed,1,N,2123,202002123354,
-77.045626077099996,38.896072543199999,2000113,Single,21052013,11031332,North,3111.11132813,-77.04562378,38.89606476,,,-77.04562378,38.8960228,E ST NW,2000,IPS Cash and Card,Active,Installed,1,N,2123,202002123354,
-77.052019513600001,38.924625557799999,2000114,Single,32072609,11025152,East,2862.90991211,-77.05201721,38.92461777,,,-77.05212402,38.92457962,CONNECTICUT AVE NW,2600,IPS Cash and Card,Active,Installed,1,N,22475,202002123354,
-77.045496376900005,38.896072543700001,2000115,Single,21052011,11031332,North,3099.86035156,-77.04549408,38.89606476,,,-77.04549408,38.8960228,E ST NW,2000,IPS Cash and Card,Inactive,Installed,1,N,2123,202002123354,
-77.041788490599998,38.900280155,2000116,Single,20180802,11042442,North,2946.51025391,-77.04178619,38.90027237,,,-77.04178619,38.90021133,18TH ST NW,800,IPS Cash and Card,Active,Installed,1,N,22246,202002123354,
-77.041788490599998,38.900390781,2000117,Single,20180804,11001802,West,919.62768555,-77.04178619,38.900383,,,-77.04170227,38.900383,18TH ST NW,800,IPS Cash and Card,Active,Installed,1,N,22246,202002123354,
-77.041788489799998,38.900497593099999,2000118,Single,20180806,11001802,West,931.48455811,-77.04178619,38.90048981,,,-77.04170227,38.90048981,18TH ST NW,800,IPS Cash and Card,Active,Installed,1,N,22246,202002123354,
-77.041788490499997,38.900608219200002,2000119,Single,20180808,11001802,West,943.76495361,-77.04178619,38.90060043,,,-77.04170227,38.90060043,18TH ST NW,800,IPS Cash and Card,Active,Installed,1,N,22246,202002123354,
-77.026682289899995,38.983238394499999,2000120,Single,42127702,11040042,West,7478.42675781,-77.02667999,38.98323059,,,-77.02656555,38.98323059,GEORGIA AVE NW,7700,IPS Cash and Card,Active,Removed,1,N,22747,202002123354,NoPolicy_
-77.039560705499994,38.895130313,2000121,Single,20170418,11001702,West,582.08215332,-77.03955841,38.89512253,,,-77.03946686,38.89512253,17TH ST NW,400,IPS Cash and Card,Active,Installed,1,N,22217,202002123354,
-77.015314483,38.900386967499998,2000122,Single,60030802,11000302,West,1177.79589844,-77.01531219,38.90037918,,,-77.01517487,38.90037918,3RD ST NW,800,IPS Cash and Card,Active,Installed,1,N,2243,202002123354,
-76.996096032599993,38.9000093131,2000123,Single,60690707,12000702,East,1109.49768066,-76.99609375,38.90000153,,,-76.99617004,38.90000153,7TH ST NE,700,IPS Cash and Card,Active,Removed,1,N,21950,202002123354,NoPolicy_
-77.082086969,38.954380201100001,2000124,Single,30424914,11004202,West,2038.56958008,-77.08208466,38.95437241,,,-77.08203125,38.95437241,42ND ST NW,4900,IPS Cash and Card,Active,Installed,1,N,22356,202002123354,
-77.082086968300004,38.954502271700001,2000125,Single,30424916,11004202,West,2052.06738281,-77.08208466,38.95449448,,,-77.08203125,38.95449448,42ND ST NW,4900,IPS Cash and Card,Active,Installed,1,N,22356,202002123354,
-77.082086968400006,38.954261945,2000126,Single,30424910,11004202,West,2025.44213867,-77.08208466,38.95425415,,,-77.08203125,38.95425415,42ND ST NW,4900,IPS Cash and Card,Active,Installed,1,N,22356,202002123354,
-77.082086969,38.954380201100001,2000127,Single,30424912,11004202,West,2038.56958008,-77.08208466,38.95437241,,,-77.08203125,38.95437241,42ND ST NW,4900,IPS Cash and Card,Active,Installed,1,N,22356,202002123354,
-77.012941744700001,38.973674946300001,2000128,Single,44656809,11054272,Southeast,311.5524292,-77.01293945,38.97366714,,,-77.01299286,38.97369766,LAUREL ST NW,6800,IPS Cash and Card,Active,Installed,1,N,22901,202002123354,
-77.016405486400004,38.898426212499999,2000129,Single,61070401,11038612,North,549.7321167,-77.0164032,38.89841843,,,-77.0164032,38.89832687,G ST NW,400,IPS Cash and Card,Active,Installed,1,Y,23219,202002123354,
-77.016588592,38.898231662900002,2000130,Single,61070402,11038612,South,565.71813965,-77.0165863,38.89822388,,,-77.0165863,38.89832687,G ST NW,400,IPS Cash and Card,Inactive,Installed,1,Y,23220,202002123354,
-77.016436004200003,38.898437657300001,2000131,Single,61070403,11038612,North,552.37329102,-77.01643372,38.89842987,,,-77.01643372,38.89832687,G ST NW,400,IPS Cash and Card,Unknown,Removed,1,N,22639,202002123354,NoPolicy_
-77.016443633600005,38.898231663700003,2000132,Single,61070404,11038612,South,553.14367676,-77.01644135,38.89822388,,,-77.01644135,38.89832687,G ST NW,400,IPS Cash and Card,Active,Installed,1,N,22640,202002123354,
-77.016527557299995,38.898430027800003,2000133,Single,61070405,11038612,North,560.3190918,-77.01652527,38.89842224,,,-77.01652527,38.89832687,G ST NW,400,Duncan Single-Space,Unknown,Removed,1,N,22639,202002123354,NoPolicy_
-77.016519927900006,38.898243107,2000134,Single,61070406,11038612,South,559.75579834,-77.01651764,38.89823532,,,-77.01651764,38.89832687,G ST NW,400,IPS Cash and Card,Unknown,Removed,1,N,22640,202002123354,NoPolicy_
-76.991129297,38.933212445400002,2000135,Single,50803508,12001202,West,2663.47753906,-76.99112701,38.93320465,,,-76.99105072,38.93320847,12TH ST NE,3500,IPS Cash and Card,Active,Installed,1,N,22518,202002123354,
-77.016672515699995,38.898243106800003,2000136,Single,61070408,11038612,South,572.99200439,-77.01667023,38.89823532,,,-77.01667023,38.89832687,G ST NW,400,Duncan Single-Space,Unknown,Removed,1,N,22640,202002123354,NoPolicy_
-76.991121668100007,38.933098004400001,2000137,Single,50803506,12001202,West,2650.75708008,-76.99111938,38.93309021,,,-76.99104309,38.93309402,12TH ST NE,3500,IPS Cash and Card,Active,Installed,1,N,22518,202002123354,
-76.990961450599997,38.9329721191,2000138,Single,50803505,12001202,East,2635.95288086,-76.99095917,38.93296432,,,-76.99102783,38.93296051,12TH ST NE,3500,IPS Cash and Card,Active,Installed,1,N,21496,202002123354,
-76.991121668100007,38.933098004400001,2000139,Single,50803504,12001202,West,2650.75708008,-76.99111938,38.93309021,,,-76.99104309,38.93309402,12TH ST NE,3500,IPS Cash and Card,Active,Installed,1,N,22518,202002123354,
-76.990961450599997,38.9329721191,2000140,Single,50803503,12001202,East,2635.95288086,-76.99095917,38.93296432,,,-76.99102783,38.93296051,12TH ST NE,3500,IPS Cash and Card,Active,Installed,1,N,21496,202002123354,
-76.99110640799999,38.932911083699999,2000141,Single,50803502,12001202,West,2629.96508789,-76.99110413,38.93290329,,,-76.99102783,38.9329071,12TH ST NE,3500,IPS Cash and Card,Active,Installed,1,N,22518,202002123354,
-76.9909538215,38.932918713900001,2000142,Single,50803501,12001202,East,2629.99487305,-76.99095154,38.93291092,,,-76.99102783,38.9329071,12TH ST NE,3500,IPS Cash and Card,Active,Installed,1,N,21496,202002123354,
-77.002878565,38.8785974129,2000143,Single,60860902,13000232,East,77.14007568,-77.00287628,38.87858963,,,-77.00295258,38.87858963,2ND PL SE,900,IPS Cash and Card,Active,Removed,1,N,21897,202002123354,NoPolicy_
-77.022768405299999,38.924137277600003,2000144,Single,14320702,11033862,South,21.65366173,-77.02276611,38.92412949,,,-77.02277374,38.92416,EUCLID ST NW,700,IPS Cash and Card,Active,Installed,1,N,22558,202002123354,
-77.046175394299993,38.915821234500001,2000145,Single,22071825,11025152,East,1738.05224609,-77.0461731,38.91581345,,,-77.04633331,38.91580582,CONNECTICUT AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,22473,202002123354,
-77.046167765099995,38.915722052900001,2000146,Single,22071823,11025152,East,1727.02307129,-77.04616547,38.91571426,,,-77.04632568,38.91570663,CONNECTICUT AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,22473,202002123354,
-77.046167765099995,38.915722052900001,2000147,Single,22071821,11025152,East,1727.02307129,-77.04616547,38.91571426,,,-77.04632568,38.91570663,CONNECTICUT AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,22473,202002123354,
-77.032686620600003,38.902706303599999,2000148,Multi,21101491,11050892,North,2046.79675293,-77.03268433,38.90269852,,,-77.03268433,38.90252304,K ST NW,1400,Stelio,Active,Installed,15,N,22850,202002123354,
-77.032732396399993,38.902599492199997,2000149,Multi,21101492,11050892,North,2050.74902344,-77.0327301,38.90259171,,,-77.0327301,38.90252304,K ST NW,1400,Stelio,Active,Installed,8,N,22851,202002123354,
-77.0341209475,38.9026986744,2000150,Multi,21101493,11050892,North,2171.05908203,-77.03411865,38.90269089,,,-77.03411865,38.90251541,K ST NW,1400,Stelio,Active,Installed,15,N,22850,202002123354,
-77.0335792586,38.898132480599998,2000151,Single,20150611,11001502,East,973.22424316,-77.03357697,38.89812469,,,-77.03364563,38.89812469,15TH ST NW,600,IPS Cash and Card,Active,Installed,1,N,22190,202002123354,
-77.076059744099993,38.9416429248,2000152,Single,32644011,11094052,East,4609.81835938,-77.07605743,38.94163513,,,-77.07616425,38.94159698,WISCONSIN AVE NW,4000,IPS Cash and Card,Active,Installed,1,N,21843,202002123354,
-76.985590352700001,38.899654546900003,2000153,Single,60870706,12001402,West,1092.82556152,-76.98558807,38.89964676,,,-76.98550415,38.89964676,14TH ST NE,700,IPS Cash and Card,Unknown,Removed,1,N,21010,202002123354,NoPolicy_
-77.023691560499998,38.890598452399999,2000154,Multi,93050792,11058242,North,736.48095703,-77.02368927,38.89059067,,,-77.02368927,38.89051437,MADISON DR NW,700,Strada,Active,Installed,10,N,5840,202002123354,
-76.985590352700001,38.8995401058,2000155,Single,60870704,12001402,West,1080.13061523,-76.98558807,38.89953232,,,-76.98550415,38.89953232,14TH ST NE,700,IPS Cash and Card,Unknown,Removed,1,N,21010,202002123354,NoPolicy_
-77.038210303,38.900146641,2000156,Single,21081604,11042442,South,2636.24267578,-77.03820801,38.90013885,,,-77.03820801,38.90019989,H ST NW,1600,Duncan Single-Space,Active,Removed,1,N,22790,202002123354,NoPolicy_
-77.039102942900001,38.900158085199998,2000157,Single,21081608,11042442,South,2713.43847656,-77.03910065,38.9001503,,,-77.03910065,38.90019989,H ST NW,1600,Duncan Single-Space,Unknown,Removed,1,N,22790,202002123354,NoPolicy_
-77.042612465199994,38.900043643399997,2000158,Single,22491833,11069812,North,3084.28564453,-77.04261017,38.90003586,,,-77.0426712,38.89992905,PENNSYLVANIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,23986,202002123354,
-77.042612465199994,38.900043643399997,2000159,Single,22491831,11069812,North,3084.28564453,-77.04261017,38.90003586,,,-77.0426712,38.89992905,PENNSYLVANIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,23986,202002123354,
-77.042635353199998,38.900051273,2000160,Single,22491835,11069812,North,3086.44384766,-77.04263306,38.90004349,,,-77.04269409,38.89993668,PENNSYLVANIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,23986,202002123354,
-77.008333583899997,38.883991395099997,2000161,Multi,65380091,13049072,Southeast,54.29047394,-77.0083313,38.88398361,,,-77.00835419,38.88399887,IVY ST SE,0,Stelio,Active,Installed,9,N,24741,202002123354,
-77.032068637799995,38.890842593099997,2000162,Multi,20140092,11001402,West,145.20787048,-77.03206635,38.89083481,,,-77.03196716,38.89083481,14TH ST NW,0,Strada,Active,Installed,13,N,21024,202002123354,
-77.032236486100004,38.909588018900003,2000163,Single,21151402,11068382,South,1887.99890137,-77.03223419,38.90958023,,,-77.03223419,38.90965271,P ST NW,1400,IPS Cash and Card,Inactive,Installed,1,N,21650,202002123354,
-77.015314483200001,38.901985326099997,2000164,Single,60030910,11000302,West,1355.26147461,-77.01531219,38.90197754,,,-77.01517487,38.90197754,3RD ST NW,900,Duncan Single-Space,Unknown,Removed,1,N,2246,202002123354,NoPolicy_
-77.020540620199995,38.899852909300002,2000165,Single,21080601,11042442,North,1088.01086426,-77.02053833,38.89984512,,,-77.02053833,38.89981079,H ST NW,600,IPS Cash and Card,Active,Installed,1,Y,23062,202002123354,
-77.015070342100003,38.901909031800002,2000166,Single,60030915,11000302,East,1346.74572754,-77.01506805,38.90190125,,,-77.01517487,38.90190125,3RD ST NW,900,Duncan Single-Space,Unknown,Removed,1,N,2245,202002123354,NoPolicy_
-77.019472504099994,38.897274173600003,2000167,Single,61060508,11034382,South,674.75396729,-77.01947021,38.89726639,,,-77.01947021,38.89733505,F ST NW,500,Duncan Single-Space,Active,Removed,1,N,22598,202002123354,NoPolicy_
-77.019495391700005,38.897419132400003,2000168,Single,61060509,11034382,North,677.01477051,-77.0194931,38.89741135,,,-77.0194931,38.89733505,F ST NW,500,IPS Cash and Card,Active,Installed,1,N,22599,202002123354,
-76.996248620299994,38.9010697991,2000169,Single,60710806,12000702,West,1227.20715332,-76.99624634,38.90106201,,,-76.99617004,38.90106201,7TH ST NE,800,IPS Cash and Card,Active,Installed,1,N,21936,202002123354,
-76.996256249599995,38.900924840800002,2000170,Single,60710804,12000702,West,1211.11523438,-76.99625397,38.90091705,,,-76.99617004,38.90091705,7TH ST NE,800,IPS Cash and Card,Active,Installed,1,N,21936,202002123354,
-77.015116117800005,38.892860568899998,2000171,Single,60030211,11000302,East,339.63400269,-77.01511383,38.89285278,,,-77.01522827,38.89285278,3RD ST NW,200,Duncan Single-Space,Active,Removed,1,N,2237,202002123354,NoPolicy_
-77.019342804199994,38.897426762,2000172,Single,61060501,11034382,North,663.50811768,-77.01934052,38.89741898,,,-77.01934052,38.89733124,F ST NW,500,IPS Cash and Card,Active,Removed,1,N,22599,202002123354,NoPolicy_
-77.019220734599998,38.897277989300001,2000173,Single,61060502,11034382,South,653.12878418,-77.01921844,38.8972702,,,-77.01921844,38.89733505,F ST NW,500,IPS Cash and Card,Inactive,Installed,1,Y,23948,202002123354,
-77.019350433499994,38.897419132300001,2000174,Single,61060505,11034382,North,664.18060303,-77.01934814,38.89741135,,,-77.01934814,38.89733124,F ST NW,500,IPS Cash and Card,Active,Installed,1,N,22599,202002123354,
-77.078730031500001,38.9126321464,2000175,Single,35054104,11075332,South,1258.41870117,-77.07872772,38.91262436,,,-77.07872772,38.91268539,RESERVOIR RD NW,4100,IPS Cash and Card,Active,Removed,1,N,2191,202002123354,NoPolicy_
-77.019426728,38.897419132,2000176,Single,61060507,11034382,North,671.0592041,-77.01942444,38.89741135,,,-77.01942444,38.89733505,F ST NW,500,IPS Cash and Card,Active,Installed,1,N,22599,202002123354,
-77.0202735907,38.894394077,2000177,Single,62160607,11048162,North,474.21743774,-77.0202713,38.89438629,,,-77.02024078,38.89432144,INDIANA AVE NW,600,IPS Cash and Card,Active,Installed,1,N,23996,202002123354,
-77.036623389200003,38.901153720899998,2000178,Single,20160808,11001602,West,161.80757141,-77.03662109,38.90114594,,,-77.0365448,38.90114594,16TH ST NW,800,IPS Cash and Card,Active,Installed,1,Y,23394,202002123354,
-77.020494843799995,38.899784244899998,2000179,Single,21080602,11042442,South,1084.02832031,-77.02049255,38.89977646,,,-77.02049255,38.89981079,H ST NW,600,IPS Cash and Card,Active,Installed,1,Y,23063,202002123354,
-77.034586339499995,38.905899205700003,2000180,Single,20151203,11001502,West,1966.69726563,-77.03458405,38.90589142,,,-77.03456879,38.90589142,15TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,22201,202002123354,
-77.034700781,38.905815282100001,2000181,Single,20151202,11001502,West,1957.37731934,-77.03469849,38.9058075,,,-77.03456879,38.9058075,15TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,22200,202002123354,
-77.01375045499999,38.867767484700003,2000182,Single,60581819,14000202,West,909.80651855,-77.01374817,38.8677597,,,-77.01367188,38.8677597,2ND ST SW,1800,IPS Cash and Card,Inactive,Removed,1,N,21271,202002123354,NoPolicy_
-77.053232586199996,38.907028355599998,2000183,Single,20251227,11002502,East,1105.88391113,-77.05323029,38.90702057,,,-77.05329895,38.90702057,25TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,2180,202002123354,
-77.0533622855,38.906330265800001,2000184,Single,20251224,11002502,West,1028.40637207,-77.05335999,38.90632248,,,-77.05329895,38.90632248,25TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,2181,202002123354,
-77.053232586500002,38.906917729699998,2000185,Single,20251225,11002502,East,1093.6036377,-77.05323029,38.90690994,,,-77.05329132,38.90690994,25TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,2180,202002123354,
-77.050165567899995,38.905571141400003,2000186,Single,20231206,11002302,West,1587.50268555,-77.05016327,38.90556335,,,-77.05010986,38.90556335,23RD ST NW,1200,IPS Cash and Card,Active,Installed,1,N,22310,202002123354,
-77.053232586500002,38.906917729699998,2000187,Single,20251223,11002502,East,1093.6036377,-77.05323029,38.90690994,,,-77.05329132,38.90690994,25TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,2180,202002123354,
-77.050165569100002,38.905464329300003,2000188,Single,20231204,11002302,West,1575.64587402,-77.05016327,38.90545654,,,-77.05010986,38.90545654,23RD ST NW,1200,IPS Cash and Card,Active,Installed,1,N,22310,202002123354,
-77.053232585499998,38.906635441200002,2000189,Single,20251221,11002502,East,1062.30126953,-77.05323029,38.90662766,,,-77.05329895,38.90662766,25TH ST NW,1200,IPS Cash and Card,Active,Installed,1,N,2180,202002123354,
-77.013750454399997,38.867973478899998,2000190,Single,60581811,14000202,West,886.9397583,-77.01374817,38.8679657,,,-77.01367188,38.8679657,2ND ST SW,1800,IPS Cash and Card,Inactive,Removed,1,N,21271,202002123354,NoPolicy_
-77.013605496,38.867866666799998,2000191,Single,60581810,14000202,East,898.76947021,-77.01360321,38.86785889,,,-77.01367188,38.86785889,2ND ST SW,1800,IPS Cash and Card,Unknown,Removed,1,N,21270,202002123354,NoPolicy_
-77.050165567899995,38.905571141400003,2000192,Single,20231208,11002302,West,1587.50268555,-77.05016327,38.90556335,,,-77.05010986,38.90556335,23RD ST NW,1200,IPS Cash and Card,Active,Installed,1,N,22310,202002123354,
